Product ID,ProductName,Category, Category ID,OrderID,CustomerID,OrderStatus,ReturnEligible,ShippingDate
46295,hotpoint rlaav21p 55cm wide under counter freestanding fridge in white,Fridges,2623,1941,375,Shipped,False,2024-10-26 12:24:37.765490
21606,panasonic lumix dmc gx80 black with lumix g vario 12 32mm f/3 5 5 6 asph mega o.i.s,Digital Cameras,2617,2973,2295,Pending,False,2024-10-17 12:24:37.765490
38556,iq300 kg33nnw30g 279 litre no frost fridge freezer,Fridge Freezers,2622,1505,1276,Delivered,False,2024-10-23 12:24:37.765490
17022,hewlett packard enterprise opteron 6284 se 2.7ghz 16mb l3 processor,CPUs,2615,1512,1408,Pending,False,2024-10-29 12:24:37.765490
1791,sony xperia l1 black 5.5 16gb 4g unlocked sim free,Mobile Phones,2612,1773,1139,Shipped,False,2024-10-14 12:24:37.765490
16070,amd opteron 6278 2.4ghz 16mb l2 processor,CPUs,2615,1018,1858,Pending,False,2024-10-18 12:24:37.765490
38206,gorenje nrci4181cw built in integrated fridge freezer,Fridge Freezers,2622,1517,669,Cancelled,False,2024-10-21 12:24:37.765490
11194,lg 65uk6300plb 65 4k ultra hd hdr led smart tv with freeview hd and freesat,TVs,2614,1171,1321,Shipped,False,2024-10-24 12:24:37.765490
32950,hoover dxoa49c3b a rated 9kg 1400 spin 15 programmes washing machine in black,Washing Machines,2620,3317,2409,Pending,False,2024-10-02 12:24:37.765490
242,apple iphone 7 plus 5.5 inch multi touch 128gb wlan wwan bluetooth,Mobile Phones,2612,2119,1081,Cancelled,False,2024-09-29 12:24:37.765490
37739,bosch kiv87vf30g series 4 70/30 integrated fridge freezer white,Fridge Freezers,2622,2861,1822,Cancelled,False,2024-10-05 12:24:37.765490
38554,liebherr cnel4813,Fridge Freezers,2622,2389,569,Delivered,True,2024-10-29 12:24:37.765490
12161,samsung 32m5520 32 inch smart full hd tv,TVs,2614,2824,561,Shipped,False,2024-10-20 12:24:37.765490
22185,olympus om d e m10 mk iii body black,Digital Cameras,2617,3433,271,Cancelled,False,2024-10-06 12:24:37.765490
11393,panasonic tx43fx650b 43 ultra hd 4k hdr led tv,TVs,2614,2152,2404,Shipped,False,2024-10-15 12:24:37.765490
46989,aeg sfb58221af,Fridges,2623,3054,781,Shipped,False,2024-10-25 12:24:37.765490
47022,iceq 48l table top mini drinks beer fridge lockable black a rated,Fridges,2623,2035,2033,Cancelled,False,2024-10-01 12:24:37.765490
10109,samsung ue49nu8000 49 4k ultra hd hdr led smart tv with 5 year warranty,TVs,2614,1658,2001,Pending,False,2024-10-29 12:24:37.765490
24167,sharp vestel r272wm solo microwave,Microwaves,2618,1474,1775,Delivered,False,2024-10-19 12:24:37.765490
32722,hotpoint wmxtf942k.r 7kg 1400 spin washing machine black,Washing Machines,2620,2446,635,Shipped,False,2024-10-10 12:24:37.765490
31471,hotpoint wmaqf641p 1400rpm 6kg aquarius washing machine white,Washing Machines,2620,2234,1926,Shipped,False,2024-10-17 12:24:37.765490
13021,samsung 9000 ue65ks9000t 165.1 cm 65 2160p curved screen led lcd tv,TVs,2614,2120,1363,Shipped,False,2024-10-28 12:24:37.765490
31144,aeg l7fee845r 7000 series plussteam 8kg 1400rpm freestanding washing machine white,Washing Machines,2620,3388,1665,Pending,False,2024-10-02 12:24:37.765490
42372,samsung fridges and freezers chef collection rb36j8799s4 220 240 v,Fridge Freezers,2622,1094,1212,Delivered,True,2024-10-20 12:24:37.765490
36007,siemens iq 500 free standing freezer frost free in white,Freezers,2621,3366,547,Cancelled,False,2024-10-23 12:24:37.765490
46589,bosch k hlschrank schleppt rtechnik kir21vs30,Fridges,2623,2302,852,Shipped,False,2024-10-01 12:24:37.765490
42824,russell hobbs rh55tmff143b 55cm wide top mount freestanding fridge freezer black,Fridge Freezers,2622,2034,631,Pending,False,2024-10-21 12:24:37.765490
39866,fisher paykel rx611dux1 side by side fridge freezer,Fridge Freezers,2622,3344,2160,Shipped,False,2024-10-20 12:24:37.765490
13562,samsung ue40k6300ak 40 class 6 series curved led tv smart tv 1080p full hd micro dimming pro dark titan,TVs,2614,1071,225,Pending,False,2024-10-19 12:24:37.765490
36527,smeg fi360lx freezer,Freezers,2621,3242,5,Pending,False,2024-10-16 12:24:37.765490
13879,intel cpu prozessor core i3 7100 i3 3 9 ghz skt 1151 kaby lake mb box set dual bx80677i37100,CPUs,2615,1988,1619,Shipped,False,2024-10-26 12:24:37.765490
11032,samsung ue65nu7500/ue65nu7500,TVs,2614,2640,665,Cancelled,False,2024-10-26 12:24:37.765490
30844,samsung wd90j6a10aw ecobubble 9kg wash 6kg dry 1400rpm freestanding washer dryer white,Washing Machines,2620,1339,1847,Pending,False,2024-10-25 12:24:37.765490
37030,aeg einbau gefrierschrank abe81826nc,Freezers,2621,3340,240,Pending,False,2024-10-12 12:24:37.765490
22876,leica v lux typ 114 version e digital camera,Digital Cameras,2617,1099,447,Pending,False,2024-10-21 12:24:37.765490
3170,max 4000 black,Mobile Phones,2612,3196,100,Delivered,False,2024-10-19 12:24:37.765490
42078,smeg fab32rng pastel green retro frost free fridge freezer,Fridge Freezers,2622,2292,2099,Delivered,True,2024-10-10 12:24:37.765490
17316,hewlett packard enterprise 2 x amd opteron 6174 kit 2.2ghz 12mb l3 processor,CPUs,2615,1718,598,Delivered,True,2024-10-12 12:24:37.765490
11801,philips 49hfl7011t/12 124.5 cm 49 3840 x 2160 pixels 4k ultra h,TVs,2614,1777,15,Cancelled,False,2024-10-21 12:24:37.765490
47162,haier hrz 186aa 55cm wide under counter larder fridge,Fridges,2623,2013,937,Pending,False,2024-10-04 12:24:37.765490
33372,1400rpm washing machine 7kg load class a graphite,Washing Machines,2620,2239,1554,Cancelled,False,2024-10-24 12:24:37.765490
36070,32litre table top freezer class a white,Freezers,2621,2987,1717,Delivered,False,2024-10-09 12:24:37.765490
25504,swan retro sm22070cn solo microwave cream,Microwaves,2618,2305,1604,Cancelled,False,2024-10-18 12:24:37.765490
45534,liebherr ik1620 fridges,Fridges,2623,3227,1711,Delivered,True,2024-10-07 12:24:37.765490
35187,liebherr gt6122 165cm chest freezer 572 litres,Freezers,2621,1262,500,Shipped,False,2024-10-24 12:24:37.765490
1001,samsung galaxy j6 2018 32 gb uk sim free smartphone lavender uk version,Mobile Phones,2612,3041,1186,Shipped,False,2024-10-05 12:24:37.765490
21903,nikon coolpix a10 digital camera 16.1 mpix optical zoom 5 x red,Digital Cameras,2617,2163,1536,Cancelled,False,2024-10-17 12:24:37.765490
24613,smeg fmi020x 60cm built in microwave grill for wall unit stainless steel,Microwaves,2618,2764,515,Pending,False,2024-10-01 12:24:37.765490
35020,hotpoint rzaav22k 55cm undercounter freezer in black,Freezers,2621,2472,1459,Pending,False,2024-10-06 12:24:37.765490
11529,124.46 cm 49 500 cd/m2 3840 x 2160 hdmi dvi dp rgb rj45,TVs,2614,1303,2251,Pending,False,2024-10-19 12:24:37.765490
39989,lec tf55142freestanding 122l 62l a silver,Fridge Freezers,2622,1567,582,Cancelled,False,2024-10-12 12:24:37.765490
23935,sharp r372wm solo 25 litre 900w microwave oven white,Microwaves,2618,1276,1016,Pending,False,2024-10-05 12:24:37.765490
43602,beko under counter larder fridge ul584apw white,Fridges,2623,1969,2024,Pending,False,2024-10-17 12:24:37.765490
14761,intel core i5 3210m processor 3m cache up to 3.10 ghz,CPUs,2615,1699,630,Pending,False,2024-10-20 12:24:37.765490
42639,336litre fridge freezer frost free class a white,Fridge Freezers,2622,2037,1879,Cancelled,False,2024-10-02 12:24:37.765490
24344,bosch serie 4 integrated microwave oven in black,Microwaves,2618,2491,715,Delivered,True,2024-10-07 12:24:37.765490
1428,nokia 5 sim free android smartphone blue,Mobile Phones,2612,3146,1760,Delivered,False,2024-10-07 12:24:37.765490
17588,hewlett packard enterprise xeon x5550 2.66ghz 8mb l3 box processor,CPUs,2615,3094,80,Pending,False,2024-10-23 12:24:37.765490
29106,built in semi integrated dishwasher,Dishwashers,2619,2571,290,Cancelled,False,2024-10-23 12:24:37.765490
16662,hp intel xeon x5550 sl160z g6 fio kit 2.66ghz 8mb l2 processor,CPUs,2615,2651,1388,Delivered,False,2024-10-20 12:24:37.765490
27275,whirlpool wfc3c26uk/wfc3c26uk,Dishwashers,2619,1203,593,Shipped,False,2024-10-15 12:24:37.765490
37954,samsung brb260000ww/eu 60cm integrated frost free fridge freezer with total no frost white,Fridge Freezers,2622,3031,2467,Shipped,False,2024-10-26 12:24:37.765490
16852,hewlett packard enterprise intel xeon e5310 1.6ghz quad core 8mb dl360g5 processor option kit processor,CPUs,2615,3110,2023,Cancelled,False,2024-10-18 12:24:37.765490
1300,xiaomi mi mix 2s 6 64gb black unlocked,Mobile Phones,2612,1534,1853,Cancelled,False,2024-09-29 12:24:37.765490
1485,cat s31 unlocked mobile,Mobile Phones,2612,2146,974,Delivered,True,2024-10-20 12:24:37.765490
25489,smeg fmi120b linea white built in microwave withelectric grill complete with frame,Microwaves,2618,1670,346,Shipped,False,2024-09-30 12:24:37.765490
36756,aeg einbau gefrierschrank abb66011as,Freezers,2621,2031,1990,Delivered,False,2024-10-01 12:24:37.765490
21881,nikon coolpix w300 digital bridge compact camera,Digital Cameras,2617,2638,1396,Pending,False,2024-10-23 12:24:37.765490
33441,gorenje w8543lo 1400rpm 8kg sensocare washing machine juicy orange,Washing Machines,2620,2103,1832,Cancelled,False,2024-10-29 12:24:37.765490
16756,hp amd opteron dual core 8216 2.4ghz 1mb l2 processor,CPUs,2615,1121,819,Delivered,False,2024-10-17 12:24:37.765490
22711,sony w830 cybershot violett dscw830v,Digital Cameras,2617,3011,1000,Cancelled,False,2024-10-15 12:24:37.765490
29978,siemens compact geschirrsp ler auftischger t wei sk25e203eu,Dishwashers,2619,2181,561,Shipped,False,2024-09-29 12:24:37.765490
32948,hoover dxoa49c3b a 9kg 1400 spin washing machine in black,Washing Machines,2620,1599,1937,Shipped,False,2024-10-10 12:24:37.765490
39725,hoover hvbf5172whk frost free fridge freezer in white,Fridge Freezers,2622,2729,656,Pending,False,2024-10-04 12:24:37.765490
31359,indesit 7kg 1200 spin washing machine iwc71252e,Washing Machines,2620,1752,1078,Cancelled,False,2024-10-13 12:24:37.765490
38235,neff ka3902i20g/ka3902i20g,Fridge Freezers,2622,2157,1319,Shipped,False,2024-10-21 12:24:37.765490
17424,hewlett packard enterprise intel xeon x5550 2.66ghz 8mb l3 processor,CPUs,2615,2796,2047,Shipped,False,2024-10-21 12:24:37.765490
41899,smeg fab30rbl1 fridge freezer,Fridge Freezers,2622,1111,2028,Shipped,False,2024-10-02 12:24:37.765490
10682,49inch ultra hd 4k hdr led freeview play,TVs,2614,2474,885,Shipped,False,2024-10-03 12:24:37.765490
27623,zanussi zdt22003fa 13 place fully integrated dishwasher,Dishwashers,2619,3392,257,Cancelled,False,2024-10-14 12:24:37.765490
13901,amd yd2200c5fbbox ryzen 3 2200g quad core apu with radeon vega 8 3.50 ghz,CPUs,2615,1885,2179,Shipped,False,2024-10-25 12:24:37.765490
34428,bosch waw32540,Washing Machines,2620,2728,294,Cancelled,False,2024-10-13 12:24:37.765490
26424,bosch smv46mx00g extra efficient 14 place fully integrated dishwasher,Dishwashers,2619,1464,2049,Pending,False,2024-10-20 12:24:37.765490
21124,canon ixus 285 20.2mp 12x zoom camera silver,Digital Cameras,2617,1286,1457,Cancelled,False,2024-10-29 12:24:37.765490
24881,russell hobbs retro compact digital microwave rhretmd706c cream,Microwaves,2618,2550,777,Delivered,True,2024-10-20 12:24:37.765490
17659,hewlett packard enterprise amd opteron 2376 2.3ghz 6mb l3 processor,CPUs,2615,2540,1199,Delivered,False,2024-09-29 12:24:37.765490
953,apple iphone xs max 256gb silver,Mobile Phones,2612,2189,575,Shipped,False,2024-10-14 12:24:37.765490
27424,whirlpool supreme clean wfc 3b19 uk dishwasher white,Dishwashers,2619,3310,736,Delivered,False,2024-10-22 12:24:37.765490
43317,electrolux enn2801aow 50/50 static integrated fridge freezer,Fridge Freezers,2622,1680,607,Delivered,True,2024-10-09 12:24:37.765490
38619,samsung free standing american fridge freezer in stainless steel,Fridge Freezers,2622,1359,1935,Pending,False,2024-10-22 12:24:37.765490
15117,intel celeron g3920 2.9 ghz 2 cores 2 threads 2 mb cache lga1151 socket oem,CPUs,2615,1503,1890,Delivered,True,2024-10-14 12:24:37.765490
37481,hisense rb385n4ew1 frost free fridge freezer,Fridge Freezers,2622,3224,1345,Pending,False,2024-10-25 12:24:37.765490
35699,fridgemaster muz4965b freezer 50cm 2.2cf a rated black,Freezers,2621,1987,1009,Cancelled,False,2024-10-03 12:24:37.765490
30770,hotpoint wmeuf743g 1400rpm 7kg freestanding washing machine graphite,Washing Machines,2620,1807,1773,Shipped,False,2024-10-16 12:24:37.765490
24603,morphy richards accents 511500 compact solo microwave black,Microwaves,2618,2081,525,Shipped,False,2024-09-30 12:24:37.765490
33117,beko wtg641m1b 6 kg 1400 spin washing machine black,Washing Machines,2620,2094,1347,Cancelled,False,2024-10-29 12:24:37.765490
35246,gorenje fiu6f091awuk integrated undercounter freezer,Freezers,2621,2153,1465,Delivered,False,2024-10-18 12:24:37.765490
11766,samsung ue55nu8500 55 inch curved dynamic crystal colour 4k ultra hd certified hdr 1000 smart tv black/silver 2018 model,TVs,2614,3188,1304,Cancelled,False,2024-10-09 12:24:37.765490
29435,siemens sn636x01ce vollst ndig integrierbar,Dishwashers,2619,1253,403,Pending,False,2024-10-12 12:24:37.765490
3940,sony ericsson k330 mobile phone,Mobile Phones,2612,1592,923,Delivered,False,2024-10-13 12:24:37.765490
12342,philips 49pus6803/12 49 inch 4k ultra hd smart tv with hdr plus freeview play and 3 sided ambilight dark silver 2018 model,TVs,2614,2574,1705,Shipped,False,2024-10-27 12:24:37.765490
1739,samsung galaxy j6 j600f android 8.0 smartphone 32gb lavender,Mobile Phones,2612,3257,1124,Shipped,False,2024-10-03 12:24:37.765490
2144,blackview bv7000,Mobile Phones,2612,2886,1021,Delivered,True,2024-10-17 12:24:37.765490
34720,hotpoint hy8l251p 8kg load 1200 rpm spin discontinued,Washing Machines,2620,2838,2146,Shipped,False,2024-10-29 12:24:37.765490
32975,hotpoint nm10 844 ww uk 8 kg 1400 spin washing machine white,Washing Machines,2620,3009,268,Shipped,False,2024-10-01 12:24:37.765490
33252,whirlpool tdlr70230 7kg 1200rpm top,Washing Machines,2620,1285,1525,Pending,False,2024-10-03 12:24:37.765490
22030,olympus pen e pl8 14 42 ez pancake zoom kit compact system camera white,Digital Cameras,2617,2581,2056,Shipped,False,2024-10-22 12:24:37.765490
14952,intel xeon e3 1230 v3 quad core 4 core 3.30 ghz processor,CPUs,2615,1318,1939,Delivered,True,2024-10-04 12:24:37.765490
14430,intel pentium g4620 3 7 ghz skt 1151 kaby lake fsb1 3 mb box set dual core bx80677g4620,CPUs,2615,1115,1798,Pending,False,2024-10-13 12:24:37.765490
11857,samsung ue49m5500 49 smart led tv freeviewhd hd 1080p 100hz pqi,TVs,2614,2725,1409,Pending,False,2024-10-02 12:24:37.765490
26181,art28614 microwave black 20l,Microwaves,2618,3063,1250,Pending,False,2024-10-14 12:24:37.765490
38607,liebherr icus2924 smartfrost fridge freezers,Fridge Freezers,2622,1537,1548,Cancelled,False,2024-10-12 12:24:37.765490
16977,intel core i5 4430 3.00ghz quad core haswell socket 1150 cpu 6mb cache retail boxed processor,CPUs,2615,3411,878,Delivered,False,2024-10-10 12:24:37.765490
21743,olympus e m10 mark ii silber 14 42 ez silber,Digital Cameras,2617,1322,229,Delivered,False,2024-10-11 12:24:37.765490
1789,cubot magic 5zoll dual sim 4g 3gb 16gb 2600mah,Mobile Phones,2612,2803,2316,Cancelled,False,2024-10-10 12:24:37.765490
25569,siemens bf525lms0 built in solo microwave 20l 800w black stainless steel microwave microwaves built in solo microwave 20 l 800 w buttons touch black stainless steel,Microwaves,2618,2856,2072,Delivered,False,2024-10-10 12:24:37.765490
15776,intel core i7 7820x cache tray cpu 3.60ghz lga 2066 11mb,CPUs,2615,2762,2056,Shipped,False,2024-10-27 12:24:37.765490
29355,siemens geschirrsp ler unterbau umbra sn336m03ie,Dishwashers,2619,2919,1335,Pending,False,2024-10-19 12:24:37.765490
45359,white knight l240h 55cm wide freestanding fridge white,Fridges,2623,1931,2176,Cancelled,False,2024-10-24 12:24:37.765490
46062,bosch k hlger t kil82ad40,Fridges,2623,2830,1349,Shipped,False,2024-10-09 12:24:37.765490
29687,aeg fsk5260pp 60cm wide fully integrated dishwasher,Dishwashers,2619,1569,2114,Cancelled,False,2024-09-30 12:24:37.765490
24075,samsung ms28j5255uw solo microwave oven in white 28 litre capacity,Microwaves,2618,2809,367,Delivered,False,2024-10-10 12:24:37.765490
46462,aeg einbau k hlschrank sfb61221af,Fridges,2623,3123,61,Shipped,False,2024-10-15 12:24:37.765490
29321,gaggenau geschirrsp ler h he 81.5 cm breite 45 cm df250141,Dishwashers,2619,1212,228,Shipped,False,2024-10-28 12:24:37.765490
1245,apple iphone 6s 16 gb uk sim free smartphone rose refurbished,Mobile Phones,2612,2634,943,Delivered,False,2024-10-12 12:24:37.765490
39565,siemens kg34nvw3ag,Fridge Freezers,2622,3299,383,Shipped,False,2024-10-09 12:24:37.765490
312,apple iphone 6s 32gb rose gold unlocked,Mobile Phones,2612,3415,1356,Cancelled,False,2024-10-19 12:24:37.765490
23493,nikon coolpix p600 black digital camera,Digital Cameras,2617,1323,1989,Pending,False,2024-10-10 12:24:37.765490
11537,55 black commercial tv full hd,TVs,2614,3198,1159,Cancelled,False,2024-10-10 12:24:37.765490
14258,intel celeron g3930 processor 2.9 ghz box 2 mb smart cache,CPUs,2615,2769,1033,Cancelled,False,2024-10-02 12:24:37.765490
29925,gaggenau geschirrsp ler eek a 60cm df250160,Dishwashers,2619,1220,584,Cancelled,False,2024-10-15 12:24:37.765490
22299,nikon d610 digital slr body,Digital Cameras,2617,2114,218,Cancelled,False,2024-10-14 12:24:37.765490
39078,beko ct5381apw 132l 80/20 top mount freestanding fridge freezer white,Fridge Freezers,2622,1605,2258,Cancelled,False,2024-09-29 12:24:37.765490
43731,neff k1514x7gb series 1 54cm wide frost free integrated fridge white,Fridges,2623,2802,1262,Cancelled,False,2024-10-19 12:24:37.765490
42264,bosch kgn39ei45 stand khl gefrierkombination eek a skala a bis d kgn39ei45,Fridge Freezers,2622,1574,1816,Pending,False,2024-10-01 12:24:37.765490
13611,loewe art 55 inch uhd tv with table stand black,TVs,2614,3358,395,Pending,False,2024-10-25 12:24:37.765490
21567,canon eos 200d body,Digital Cameras,2617,1798,1802,Delivered,True,2024-10-04 12:24:37.765490
41975,siemens einbau k hl gefrierkombination ki86saf30 eek a,Fridge Freezers,2622,1828,2108,Shipped,False,2024-10-08 12:24:37.765490
17504,hewlett packard enterprise amd opteron 8431 kit 2.4ghz 6mb l3 processor,CPUs,2615,1838,2472,Pending,False,2024-10-02 12:24:37.765490
35669,liebherr einbau gefrierschrank comfort mit smartfrost ig 1024,Freezers,2621,2524,2149,Cancelled,False,2024-10-16 12:24:37.765490
34724,indesit bwa81283x graded washer,Washing Machines,2620,3068,2083,Cancelled,False,2024-10-02 12:24:37.765490
10896,lg 49sk8100pla/49sk8100pla,TVs,2614,2303,1787,Delivered,False,2024-09-30 12:24:37.765490
32033,bosch waw32560gb automatic washing machine,Washing Machines,2620,1113,69,Cancelled,False,2024-10-09 12:24:37.765490
40521,smeg fab50rpb 80.4cm 50s style pastel blue righthand hinge frost free fridge freezer,Fridge Freezers,2622,2711,1098,Pending,False,2024-10-06 12:24:37.765490
23149,pentax k 50 dal 18 55 mm wr lens digital slr camera,Digital Cameras,2617,1366,488,Delivered,False,2024-09-30 12:24:37.765490
29342,aeg feb41600zm a ed geschirrsp ler integriert,Dishwashers,2619,1664,882,Shipped,False,2024-10-24 12:24:37.765490
38150,bosch kge49vw4ag/kge49vw4ag,Fridge Freezers,2622,2471,2083,Pending,False,2024-10-06 12:24:37.765490
39577,hisense rb335n4wb1 frost free freestanding fridge freezer with water dispenser black,Fridge Freezers,2622,3029,463,Shipped,False,2024-10-22 12:24:37.765490
15216,intel xeon e3 1240lv3 2 ghz 4 cores 8 threads 8 mb cache lga1150 socket oem,CPUs,2615,2904,2353,Pending,False,2024-10-29 12:24:37.765490
24246,bosch hmt75m551b serie 4 built in microwave ovens brushed steel,Microwaves,2618,1932,1883,Cancelled,False,2024-10-11 12:24:37.765490
13850,intel core i5 8400 1151 2.8ghz coffee lake processor,CPUs,2615,3097,307,Pending,False,2024-10-27 12:24:37.765490
32878,hotpoint wmxtf942p xtra 9kg 1400rpm freestanding washing machine white,Washing Machines,2620,2873,580,Delivered,False,2024-10-21 12:24:37.765490
1764,lg x power smartphone 13.5 cm 5.3 inches display 16 gb memory android 6.0 titanium,Mobile Phones,2612,2400,526,Delivered,True,2024-10-10 12:24:37.765490
39075,miele kfn37232id integrated 60/40 frost free fridge freezer with fixed door fixing kit white,Fridge Freezers,2622,2359,458,Pending,False,2024-10-09 12:24:37.765490
23043,sony ilce6000 interchangeable lens digital camera black 24.3mp sel1670z lens,Digital Cameras,2617,2820,1285,Pending,False,2024-10-22 12:24:37.765490
14180,intel core i7 6900k 3.2ghz socket lga2011 v3 20mb cache retail boxed p,CPUs,2615,2624,967,Pending,False,2024-10-13 12:24:37.765490
37841,neff ki5872f30g integrated low frost fridge freezer 1 77m 70 30 a,Fridge Freezers,2622,1809,739,Shipped,False,2024-10-23 12:24:37.765490
21363,praktica luxmedia z250 20mp 5x 64mb camera z250 s,Digital Cameras,2617,2908,1744,Shipped,False,2024-09-30 12:24:37.765490
41311,zanussi zrb32313wa free standing fridge freezer in white,Fridge Freezers,2622,3218,1691,Cancelled,False,2024-10-17 12:24:37.765490
35352,hotpoint hf1801efaa frost free integrated freezer white,Freezers,2621,2854,531,Shipped,False,2024-10-27 12:24:37.765490
31291,samsung ww90j5456mw 9kg ecobubble 1400rpm freestanding washing machine white,Washing Machines,2620,2827,1571,Delivered,False,2024-10-06 12:24:37.765490
2754,acer liquid z220 8gb white,Mobile Phones,2612,1603,1510,Delivered,True,2024-10-23 12:24:37.765490
38598,bosch no frost fridge freezer in stainless steel look kgn33nl3ag,Fridge Freezers,2622,2663,688,Delivered,True,2024-10-18 12:24:37.765490
25567,bosch einbau mikrowelleger t mit grill polar wei bel554mw0,Microwaves,2618,2105,683,Pending,False,2024-10-16 12:24:37.765490
24584,zanussi zsm17100xa built in 17l microwave stainless steel,Microwaves,2618,2240,393,Delivered,False,2024-10-02 12:24:37.765490
38571,rb29fsjndsa 307 litre frost free fridge freezer,Fridge Freezers,2622,1793,309,Delivered,True,2024-10-21 12:24:37.765490
22862,nikon d7200 af s 18 140 vr,Digital Cameras,2617,2266,1721,Pending,False,2024-09-29 12:24:37.765490
30708,1400rpm addwash washing machine 8kg load class a,Washing Machines,2620,1158,2052,Shipped,False,2024-10-16 12:24:37.765490
35019,hotpoint rzaav22k black 55cm wide under counter freezer,Freezers,2621,2304,2010,Shipped,False,2024-09-30 12:24:37.765490
24421,panasonic nn st452wbpq,Microwaves,2618,2559,1330,Cancelled,False,2024-10-26 12:24:37.765490
37875,neff k 345 einbau k hl gefrier kombination mit nofrost und vitafresh,Fridge Freezers,2622,2311,506,Shipped,False,2024-10-15 12:24:37.765490
45490,liebherr iks1610 larder fridge comfort built in 154 litre a energy,Fridges,2623,1399,1190,Cancelled,False,2024-10-04 12:24:37.765490
21791,canon eos m100 geh use grau,Digital Cameras,2617,1316,846,Cancelled,False,2024-10-01 12:24:37.765490
35375,404litre chest freezer class a white,Freezers,2621,1080,1283,Pending,False,2024-10-27 12:24:37.765490
43258,smeg fab32lxn1 fridge freezer,Fridge Freezers,2622,2164,2021,Shipped,False,2024-10-16 12:24:37.765490
1840,bea fon c400 schwarz,Mobile Phones,2612,1682,234,Cancelled,False,2024-10-24 12:24:37.765490
46795,siemens einbau k hlautomat flachscharnier technik ki20rv60 eek a,Fridges,2623,1795,1951,Shipped,False,2024-10-20 12:24:37.765490
5,apple iphone 8 plus gold 5.5 64gb 4g unlocked sim free,Mobile Phones,2612,1496,587,Delivered,True,2024-10-05 12:24:37.765490
30358,neff w543bx0gb integrated 8 kg 1400 spin washing machine white,Washing Machines,2620,2023,2225,Pending,False,2024-10-25 12:24:37.765490
37748,beko ccfm1582w,Fridge Freezers,2622,2743,2443,Cancelled,False,2024-10-19 12:24:37.765490
30499,hotpoint bhwm129 7kg 1200 spin washing machine white,Washing Machines,2620,3207,2162,Pending,False,2024-10-09 12:24:37.765490
30800,indesit iwde 126 uk /iwde 126 uk,Washing Machines,2620,3204,791,Shipped,False,2024-10-03 12:24:37.765490
42893,hoover integrated fridge freezer frost free in white,Fridge Freezers,2622,1133,835,Delivered,True,2024-10-25 12:24:37.765490
46197,neff einbau k hlschrank kl 225a flachscharnier k1525x8,Fridges,2623,1543,1396,Pending,False,2024-10-04 12:24:37.765490
36230,amica fz206.3 55cm wide freestanding upright freezer white,Freezers,2621,2891,1701,Pending,False,2024-10-24 12:24:37.765490
41876,fisher paykel e522brxu4 r h,Fridge Freezers,2622,3245,495,Pending,False,2024-10-09 12:24:37.765490
609,mob/samsung/g965f s9 128gb purple,Mobile Phones,2612,2368,1449,Pending,False,2024-10-12 12:24:37.765490
37245,bosch kiv38x22gb integrated 70/30 fridge freezer white,Fridge Freezers,2622,1703,1402,Shipped,False,2024-10-22 12:24:37.765490
43223,whirlpool art 380/a fridge freezer,Fridge Freezers,2622,1849,1913,Cancelled,False,2024-10-29 12:24:37.765490
44890,smeg fab10lp 55cm wide retro style left hinge freestanding fridge cream,Fridges,2623,2588,2292,Cancelled,False,2024-10-22 12:24:37.765490
21833,canon eos 4000d slr black camera body only,Digital Cameras,2617,1510,1768,Cancelled,False,2024-10-23 12:24:37.765490
27840,swan sdw7040grn retro dishwasher grey,Dishwashers,2619,2604,1067,Cancelled,False,2024-10-08 12:24:37.765490
26506,bosch serie 6 active water sms67mw01g 14 place freestanding dishwasher white,Dishwashers,2619,1040,1451,Pending,False,2024-10-01 12:24:37.765490
10726,lg 55uk6300pla 55 ultra hd 4k tv,TVs,2614,2247,563,Delivered,False,2024-10-21 12:24:37.765490
46245,bosch kur15a50 built under integrated larder fridge,Fridges,2623,2751,42,Pending,False,2024-10-21 12:24:37.765490
24807,amica amm20g1bi 800w 20l built in microwave with grill stainless steel,Microwaves,2618,2406,2001,Pending,False,2024-10-23 12:24:37.765490
39304,indesit ib5050a1d built in fridge freezer,Fridge Freezers,2622,2335,1315,Pending,False,2024-10-04 12:24:37.765490
31248,bosch serie 6 9kg 1400 spin washing machine in white wat28463gb,Washing Machines,2620,1776,2385,Pending,False,2024-10-24 12:24:37.765490
11830,toshiba 75u6863db 75 smart 4k ultra hd hdr led tv,TVs,2614,1390,2176,Cancelled,False,2024-10-10 12:24:37.765490
43352,304litre fridge freezer class a white,Fridge Freezers,2622,2560,268,Cancelled,False,2024-10-16 12:24:37.765490
24741,miele m6160tc built in microwave oven with grill clean steel,Microwaves,2618,1591,1554,Cancelled,False,2024-10-06 12:24:37.765490
34046,zanussi zwf81441w freestanding washing machine 8kg load a energy rating 1400rpm spin white,Washing Machines,2620,2047,2300,Delivered,False,2024-10-28 12:24:37.765490
37880,t50084w 87 litre auto defrost under counter fridge freezer,Fridge Freezers,2622,1953,1092,Shipped,False,2024-10-14 12:24:37.765490
912,nokia 7 plus black copper,Mobile Phones,2612,2578,259,Delivered,True,2024-10-22 12:24:37.765490
40217,hotpoint hm7030ecaa03 54cm wide 70 30 integrated upright fridge freezer white,Fridge Freezers,2622,3263,1159,Shipped,False,2024-09-29 12:24:37.765490
29034,zanussi zds22002wa white slimline 9 place freestanding dishwasher,Dishwashers,2619,1452,691,Delivered,False,2024-10-14 12:24:37.765490
